Date,Open,High,Low,Close,Adj Close,Volume,pctChange,delta,EMA12,EMA26,MACD,MACD Signal,RSI,Stochastic,Stochastic SMA
12/23/15,85.050003,85.089996,83.720001,84.800003,84.800003,11238500,-0.000471393,Neutral,83.40658126,82.2682482,1.138333064,1.241517386,50.33418563,92.41700082,67.60413835
12/24/15,84.559998,84.800003,83.410004,83.709999,83.709999,3775300,-0.01285382,Down,83.45326091,82.37504455,1.07821636,1.208857181,57.6686414,91.78520007,80.33681886
12/28/15,82.559998,82.75,81.519997,82.139999,82.139999,9273500,-0.018755227,Down,83.25122062,82.35763377,0.893586848,1.145803114,46.76880786,74.56555306,86.25591798
12/29/15,82.5,83.510002,82.410004,83.260002,83.260002,6942700,0.013635294,Up,83.2525716,82.42447586,0.828095738,1.082261639,44.38691593,49.76303325,72.03792879
12/30/15,82.949997,83.110001,81.5,81.68,81.68,6984300,-0.018976723,Down,83.01063751,82.3693295,0.641308006,0.994070913,47.32385331,67.45659796,63.92839476
12/31/15,81.480003,82.169998,81.25,81.269997,81.269997,6744500,-0.005019625,Down,82.74284666,82.28789747,0.454949196,0.886246569,46.10661631,42.49606872,53.23856664
1/4/16,78.18,78.309998,75.18,76.690002,76.690002,23066300,-0.056355299,Down,81.81163979,81.87323854,-0.061598752,0.696677505,35.03729165,36.01893017,48.65719895
1/5/16,77.919998,78.68,77.260002,78.629997,78.629997,14258900,0.025296583,Up,81.32215628,81.63299843,-0.310842144,0.495173575,43.8571177,14.89153846,31.13551245
1/6/16,77.120003,78.485001,76.970001,77.330002,77.330002,11569300,-0.016533067,Down,80.7079787,81.31425795,-0.60627925,0.27488301,45.16758868,34.02363905,28.31136923
1/7/16,73.290001,75.5,71.540001,72.720001,72.720001,27288100,-0.05961465,Down,79.47905906,80.67764633,-1.19858727,-0.019811046,23.48913402,21.20317554,23.37278435
1/8/16,74.330002,74.660004,70.669998,70.800003,70.800003,20814600,-0.026402612,Down,78.14381966,79.94596904,-1.80214938,-0.376278713,16.74080079,8.5631356,21.26331673
1/11/16,71.290001,71.730003,69.019997,69.919998,69.919998,16923500,-0.012429449,Down,76.87861633,79.20330452,-2.324688191,-0.765960608,19.65468612,0.900935551,10.22241556
1/12/16,71.449997,72.769997,71,72.68,72.68,13456000,0.039473714,Up,76.23267536,78.72009678,-2.487421423,-1.110252771,28.55387371,5.597020796,5.020363982
1/13/16,72.769997,73.238998,70.220001,70.290001,70.290001,12480200,-0.032883861,Down,75.31841776,78.09564524,-2.777227477,-1.443647712,25.80135106,22.76121127,9.753055873
1/14/16,70.290001,72.720001,68.269997,72.25,72.25,17719600,0.027884464,Up,74.84635349,77.66263448,-2.816280989,-1.718174368,27.19304069,7.902950087,12.08706072
1/15/16,68.699997,71,67.541,69.589996,69.589996,20722500,-0.036816664,Down,74.03768311,77.06466126,-3.026978152,-1.979935125,23.23479747,24.07744438,18.24720191
1/19/16,71.940002,72.309998,69.809998,70.129997,70.129997,17421700,0.00775975,Up,73.43650063,76.55098243,-3.114481796,-2.206844459,28.18322881,12.83108362,14.93715936
1/20/16,68.025002,69.112,65.339996,68.709999,68.709999,19464400,-0.020248083,Down,72.70934653,75.97016884,-3.260822306,-2.417640028,27.49695639,16.21264122,17.7070564
1/21/16,68.779999,71.650002,67.143997,70.720001,70.720001,16576500,0.029253413,Up,72.40329337,75.58126752,-3.177974143,-2.569706851,29.39996201,18.96455854,16.00276112
1/22/16,72.510002,73.339996,69.889999,70.370003,70.370003,15834700,-0.004949067,Down,72.09047947,75.19524792,-3.104768453,-2.676719172,32.2694998,31.96675199,22.38131725
1/25/16,70.800003,70.800003,69.019997,69.720001,69.720001,14782800,-0.009236919,Down,71.72579047,74.78967408,-3.063883602,-2.754152058,31.84006251,37.70618809,29.54583287
1/26/16,69.010002,70.190002,68.879997,69.769997,69.769997,11438900,0.000717097,Neutral,71.42489917,74.41784615,-2.992946975,-2.801911041,37.23385656,32.83361084,34.16885031
1/27/16,69.959999,71.419998,68.745003,69.540001,69.540001,18257600,-0.003296489,Down,71.13491484,74.05652428,-2.921609446,-2.825850722,32.02066085,33.70102179,34.74694024
1/28/16,72.550003,73.150002,66.669998,66.919998,66.919998,33165100,-0.0376762,Down,70.48646609,73.52789271,-3.041426614,-2.8689659,28.07187057,41.33861561,35.95774942
1/29/16,67.980003,68.93,65.400002,67.029999,67.029999,25594700,0.001643769,Up,69.95470192,73.04656725,-3.091865322,-2.913545785,36.52435519,16.95279661,30.66414467
2/1/16,66.5,67.699997,65.349998,67.029999,67.029999,16213800,0,Neutral,69.50474763,72.60089552,-3.096147896,-2.950066207,40.38772321,21.1250375,26.47214991
2/2/16,67.050003,67.739998,64.660004,65.089996,65.089996,19150800,-0.02894231,Down,68.82555507,72.0445326,-3.218977527,-3.003848471,39.87476831,21.1250375,19.73429054
2/3/16,65.599998,65.730003,60.869999,63.439999,63.439999,31918600,-0.025349472,Down,67.99700798,71.40715974,-3.410151755,-3.085109128,21.40176135,4.953829451,15.73463482
2/4/16,64.330002,65.720001,63.099998,64.860001,64.860001,22877600,0.022383386,Up,67.51439152,70.92218502,-3.407793493,-3.149646001,32.40029822,20.60946767,15.56277821
2/5/16,64.709999,64.860001,62.18,62.639999,62.639999,12842800,-0.034227597,Down,66.76448498,70.30868976,-3.544204775,-3.228557756,16.10913104,31.99681604,19.18670439
2/8/16,60.900002,62.049999,60.450001,61.099998,61.099998,16157900,-0.024584946,Down,65.89302545,69.62656444,-3.733538995,-3.329554003,20.42554393,14.19406917,22.26678429
2/9/16,60.110001,62.220001,59.25,61.389999,61.389999,12604500,0.004746334,Up,65.20025215,69.01644848,-3.816196336,-3.42688247,23.38809118,5.042647418,17.07784421
2/10/16,61.900002,63.09,60.869999,61.779999,61.779999,8998600,0.006352826,Up,64.67405935,68.48041519,-3.806355832,-3.502777142,27.2489518,15.18807386,11.47493015
2/11/16,60.25,61.630001,59.849998,60.57,60.57,15008500,-0.019585611,Down,64.04266561,67.89445851,-3.851792899,-3.572580294,9.110074294,17.95599516,12.72890548
2/12/16,61.27,62.779999,60.279999,60.889999,60.889999,13669600,0.005283127,Up,63.55763998,67.37560965,-3.817969678,-3.621658171,18.04822397,9.496401511,14.21349018
2/16/16,64.419998,66.889999,64.040001,66.290001,66.290001,21735400,0.088684547,Up,63.97800321,67.2951942,-3.317190988,-3.560764734,33.66985948,11.79855226,13.08364964
2/17/16,67.300003,67.389999,65.68,66.379997,66.379997,14457100,0.00135761,Up,64.34754072,67.22740181,-2.879861097,-3.424584007,42.7099364,50.64748192,23.9808119
2/18/16,67,68.5,66.230003,66.519997,66.519997,14547800,0.002109069,Up,64.68176476,67.17500146,-2.493236697,-3.238314545,43.46435514,51.29493507,37.91365642
2/19/16,66.800003,67.75,66.089996,67.279999,67.279999,12334900,0.011425166,Up,65.0814931,67.18277905,-2.101285948,-3.010908825,49.97770185,75.10327479,59.01523059
2/22/16,68.300003,69.529999,67.980003,68.839996,68.839996,13405400,0.023186638,Up,65.65972432,67.30553586,-1.645811544,-2.737889369,51.48506909,86.8108,71.06966995
2/23/16,68.5,68.660004,66.464996,66.970001,66.970001,12930600,-0.027164368,Down,65.86130535,67.28068143,-1.419376082,-2.474186712,56.84966495,93.28790791,85.06732757
2/24/16,66.169998,67.690002,65.209999,67.230003,67.230003,10781500,0.003882365,Up,66.07187422,67.27692747,-1.205053255,-2.22036002,55.6785437,75.0972933,85.06533373
2/25/16,65.669998,66.720001,64.660004,66.660004,66.660004,14554800,-0.008478343,Down,66.16235572,67.23122944,-1.068873715,-1.990062759,62.43580581,77.62649588,82.00389903
2/26/16,68.089996,68.830002,66.860001,66.910004,66.910004,12084100,0.003750375,Up,66.27737853,67.20743496,-0.930056426,-1.778061493,56.12804658,72.08175798,74.93518239
2/29/16,67.639999,70.580002,67.559998,68.809998,68.809998,17984200,0.028396262,Up,66.6670123,67.32614333,-0.659131035,-1.554275401,62.16181344,74.51366484,74.74063957
3/1/16,70.019997,71.839996,69.860001,70.860001,70.860001,14007700,0.029792226,Up,67.31208748,67.58791057,-0.275823085,-1.298584938,70.75657066,84.37772562,76.99104948
3/2/16,72.040001,72.040001,70.75,71.25,71.25,10503000,0.005503796,Up,67.91792018,67.85917645,0.058743726,-1.027119205,77.45859161,91.82656244,83.57265096
3/3/16,71.309998,72.589996,70.459999,71.019997,71.019997,11581500,-0.003228112,Down,68.39516277,68.09331131,0.301851459,-0.761325072,79.43469799,93.51927149,89.90785318
3/4/16,70.959999,72.959999,70.720001,72.220001,72.220001,10763600,0.016896706,Up,68.98359942,68.39899203,0.584607392,-0.492138579,79.51897858,87.24614636,90.86399343
3/7/16,72.199997,73.980003,72,72.889999,72.889999,11244500,0.009277181,Up,69.58458397,68.73165921,0.85292476,-0.223125911,82.15668565,91.70405644,90.8231581
3/8/16,72.400002,72.650002,70.959999,71.07,71.07,8670700,-0.024969118,Down,69.81310951,68.90486964,0.908239874,0.003147246,90.07114883,88.30467686,89.08495989
3/9/16,71.589996,72.610001,70.68,72.43,72.43,7283400,0.019136063,Up,70.21570805,69.1659904,1.049717643,0.212461325,64.70684133,68.7767885,82.92850726
3/10/16,72.5,73.050003,70.605003,71.970001,71.970001,11245700,-0.006350946,Down,70.48559927,69.37369489,1.111904378,0.392349936,71.69897446,83.36906474,80.1501767
3/11/16,72.580002,74.010002,72.220001,74.010002,74.010002,11219200,0.028345157,Up,71.02781508,69.71712505,1.310690027,0.576017954,62.84398255,78.43345262,76.85976862
3/14/16,74.010002,74.419998,72.889999,73.349998,73.349998,11069800,-0.008917768,Down,71.38507399,69.98622675,1.398847238,0.740583811,69.08244054,100,87.26750579
3/15/16,72.620003,72.839996,71.75,72.230003,72.230003,8373700,-0.015269189,Down,71.51506307,70.1524324,1.362630669,0.864993182,78.35820043,89.03687851,89.15677704
3/16/16,72.010002,73.660004,71.860001,73.5,73.5,7701200,0.01758268,Up,71.82043798,70.40040037,1.420037611,0.976002068,65.00605275,77.56151285,88.86613045
3/17/16,73.760002,74.370003,73.510002,74.25,74.25,9423900,0.010204082,Up,72.19421675,70.6855559,1.508660855,1.082533825,70.87468338,87.83070946,84.80970027
3/18/16,74.970001,76.300003,74.709999,76.25,76.25,13350100,0.026936027,Up,72.81818341,71.09773694,1.720446464,1.210116353,68.87274766,97.52189504,87.63803912
3/21/16,77.089996,79.68,76.940002,78.110001,78.110001,15493300,0.024393456,Up,73.63230919,71.61716391,2.01514528,1.371122139,69.08333181,99.22355614,94.85872021
3/22/16,77,78.550003,76.907997,78.18,78.18,9148400,0.000896159,Neutral,74.33195393,72.10329992,2.228654014,1.542628514,72.73220987,82.97181313,93.2390881
3/23/16,78.160004,78.980003,76.150002,76.559998,76.559998,10806800,-0.020721438,Down,74.67472994,72.4334257,2.241304241,1.682363659,78.2921046,83.73102129,88.64213019
3/24/16,75.150002,76.150002,73.529999,75.860001,75.860001,8833400,-0.009143117,Down,74.85707933,72.68724609,2.169833242,1.779857576,68.42005445,65.61980131,77.44087857
3/28/16,76.449997,76.889999,74.900002,76.480003,76.480003,6082100,0.008172976,Up,75.1067599,72.96819105,2.13856885,1.85159983,60.71953034,57.90633319,69.0857186
3/29/16,75.599998,78.239998,75.57,78.080002,78.080002,12480700,0.020920488,Up,75.56418176,73.34684371,2.217338048,1.924747474,59.45048133,64.73831341,62.75481597
3/30/16,79.010002,79.550003,78.540001,78.860001,78.860001,10696000,0.009989741,Up,76.07123087,73.75522573,2.316005141,2.002999007,70.16399318,82.36916222,68.33793627
3/31/16,78.5,79.839996,78.410004,79.029999,79.029999,11318500,0.002155694,Up,76.52642597,74.14594968,2.380476292,2.078494464,70.48092683,90.96419536,79.35722366
4/1/16,78.239998,79.019997,78.199997,78.730003,78.730003,9262200,-0.003795976,Down,76.86543782,74.48550918,2.379928637,2.138781299,74.43954571,89.98767119,87.77367626
4/4/16,78.330002,79.550003,78.32,79.080002,79.080002,9817300,0.004445561,Up,77.20614,74.82584198,2.380298017,2.187084643,66.80249197,86.27943697,89.07710118
4/5/16,78.199997,78.300003,76.910004,77.32,77.32,9603900,-0.022255968,Down,77.22365692,75.01059443,2.213062494,2.192280213,80.29708271,90.60575555,88.95762124
4/6/16,77.300003,79.150002,77.190002,78.68,78.68,9052800,0.01758924,Up,77.44770971,75.28240225,2.165307455,2.186885661,65.89545306,68.42108297,81.7687585
4/7/16,77.599998,78.599998,77.182999,77.610001,77.610001,10937900,-0.013599377,Down,77.4726776,75.45481697,2.017860625,2.153080654,72.90665093,81.67461138,80.23381664
4/8/16,78.269997,78.760002,76.621002,77.470001,77.470001,8401200,-0.001803891,Down,77.47226581,75.60408986,1.868175949,2.096099713,62.69350393,64.65933344,71.58500926
4/11/16,78.07,78.588997,77.43,77.709999,77.709999,7896500,0.003097948,Up,77.50884015,75.76008313,1.748757017,2.026631174,55.17651427,62.44063191,69.59152557
4/12/16,78,78.239998,76.870003,77.860001,77.860001,7109400,0.001930279,Up,77.5628649,75.9156326,1.647232291,1.950751397,48.58070046,66.24408855,64.44801796
4/13/16,78.739998,79.720001,78.5,79.639999,79.639999,14150900,0.02286152,Up,77.88242399,76.1915116,1.690912392,1.898783596,49.20104553,68.62130045,65.76867364
4/14/16,79.309998,79.858002,78.360001,79.610001,79.610001,12573500,-0.00037667,Neutral,78.14820507,76.44473303,1.703472033,1.859721284,64.38984638,96.83047393,77.23195431
4/15/16,79.449997,79.75,78.459999,78.970001,78.970001,11709100,-0.008039191,Down,78.27463521,76.63178992,1.64284529,1.816346085,71.32239812,94.99796289,86.81657909
4/18/16,78.519997,79.120003,77.709999,79.010002,79.010002,7745200,0.000506534,Neutral,78.38776856,76.80795378,1.579814785,1.769039825,62.36236218,79.29103111,90.37315598
4/19/16,79.199997,80.480003,78.470001,79.459999,79.459999,14742000,0.005695443,Up,78.55272709,77.00440157,1.548325519,1.724896964,55.09380308,73.80290392,82.69729931
4/20/16,79,81.735001,78.989998,81.209999,81.209999,14911900,0.02202366,Up,78.96153815,77.31592731,1.645610847,1.70903974,52.7030034,73.56818513,75.55404006
4/21/16,81.080002,81.779999,80.199997,80.779999,80.779999,8819000,-0.005294914,Down,79.24130136,77.57252521,1.668776151,1.700987022,62.12479869,89.73402224,79.0350371
4/22/16,80.120003,81.440002,79.154999,79.889999,79.889999,8649300,-0.011017579,Down,79.341101,77.74418994,1.596911062,1.68017183,62.65722942,80.61638726,81.30619821
4/25/16,79.800003,79.839996,78.68,78.839996,78.839996,9207600,-0.013143109,Down,79.26400792,77.82536076,1.438647166,1.631866898,55.24986813,63.36497191,77.90512714
4/26/16,78.849998,79.559998,77.800003,78.610001,78.610001,9632700,-0.002917238,Down,79.16339147,77.88348226,1.279909217,1.561475361,58.46336226,43.01212038,62.33115985
4/27/16,78.300003,78.620003,76.57,77.650002,77.650002,11491900,-0.012212174,Down,78.93056232,77.86618742,1.064374901,1.462055269,49.95547607,38.55398637,48.31035955
4/28/16,77.650002,77.900002,76.089996,76.400002,76.400002,9959900,-0.016097875,Down,78.54124535,77.75758109,0.783664256,1.326377067,50.85944666,20.72940897,34.09850524
4/29/16,76.809998,77.279999,75.660004,76.940002,76.940002,10124300,0.007068063,Up,78.29490022,77.69701968,0.59788054,1.180677761,45.37753422,5.448257233,21.57721752
5/2/16,76.889999,77,75.940002,76.610001,76.610001,7718100,-0.004289069,Down,78.03568495,77.61649978,0.419185177,1.028379244,46.24279643,20.91501709,15.6975611
5/3/16,75.959999,76.269997,75.425003,75.910004,75.910004,8019200,-0.009137149,Down,77.70865712,77.49009268,0.218564433,0.866416282,43.19140606,15.52283948,13.96203793
5/4/16,75.639999,75.910004,75.010002,75.82,75.82,14258400,-0.001185667,Down,77.41809448,77.36638211,0.051712369,0.703475499,29.51186431,7.631806535,14.6898877
5/5/16,79.519997,79.940002,78.099998,78.830002,78.830002,27950900,0.039699314,Up,77.63531102,77.4747984,0.160512622,0.594882924,38.23314755,11.96452524,11.70639042
5/6/16,78.349998,79.720001,78.25,79.199997,79.199997,12862100,0.004693581,Up,77.87603194,77.60259089,0.273441053,0.53059455,49.90593344,56.42543121,25.34058766
5/9/16,78.940002,79.980003,78.889999,79.410004,79.410004,11795800,0.002651604,Up,78.11202764,77.73647334,0.375554301,0.4995865,51.21274249,61.89064781,43.42686809
5/10/16,79.790001,79.980003,79.150002,79.720001,79.720001,9294900,0.003903752,Up,78.35940816,77.88340132,0.476006843,0.494870569,50.26321695,64.99267282,61.10291728
5/11/16,79.43,80.485001,79.410004,79.800003,79.800003,11072500,0.001003537,Up,78.58103814,78.02537181,0.555666323,0.507029719,43.62289261,69.57165564,65.48499209
5/12/16,80.010002,80.449997,78.32,79.160004,79.160004,8791400,-0.008020037,Down,78.67010981,78.10941864,0.560691166,0.517762009,45.08705917,74.49457232,69.68630026
5/13/16,78.824997,79.160004,76.970001,77.160004,77.160004,10078000,-0.025265284,Down,78.43778584,78.03909163,0.398694206,0.493948448,44.42601225,75.79913713,73.28845503
5/16/16,77.860001,79.93,77.589996,79.290001,79.290001,11661000,0.027604936,Up,78.56889586,78.13175158,0.437144278,0.482587614,44.91282215,39.26945009,63.18771985
5/17/16,79.830002,80.199997,79.309998,79.349998,79.349998,10970700,0.000756678,Neutral,78.68906542,78.22199206,0.467073362,0.479484764,53.16715838,78.173512,64.41403307
5/18/16,78.709999,80,78.470001,79.029999,79.029999,9085800,-0.004032754,Down,78.74151674,78.28184443,0.459672316,0.475522274,58.19478693,79.26934781,65.57076997
5/19/16,78.650002,79.260002,77.599998,78.32,78.32,8317500,-0.008983918,Down,78.67666801,78.28467076,0.391997248,0.458817269,64.77620722,73.42461615,76.95582532
5/20/16,78.32,79.449997,78.32,78.790001,78.790001,11043900,0.006001034,Up,78.69410386,78.32210263,0.372001223,0.44145406,56.29231242,60.45659552,71.05018649
5/23/16,78.949997,79.5,78.599998,79,79,7154100,0.0026653,Up,78.7411648,78.37231725,0.368847548,0.426932757,59.98441268,69.04109024,67.6407673
5/24/16,79.169998,81.309998,79.07,81.120003,81.120003,16707700,0.026835481,Up,79.10713991,78.57584953,0.531290378,0.447804282,60.67914257,72.87668911,67.45812495
5/25/16,78.529999,79.199997,74.120003,75.589996,75.589996,49606600,-0.068170695,Down,78.56604085,78.3546752,0.211365651,0.400516555,100,95.622232,79.18000378
5/26/16,75.589996,78.864998,75.589996,78.349998,78.349998,26879400,0.036512795,Up,78.53280349,78.35432874,0.178474749,0.356108194,42.87661754,20.44497945,62.98130018
5/27/16,78.489998,81,78.389999,80.970001,80.970001,24552900,0.033439733,Up,78.90775695,78.54808224,0.359674712,0.356821498,48.88979906,58.83168208,58.29963117
5/31/16,81,82.029999,80.199997,82,82,78861400,0.012720748,Up,79.38348665,78.80377985,0.5797068,0.401398558,54.32128242,95.27124845,58.18263666
6/1/16,82,82,76.550003,76.690002,76.690002,62531500,-0.064756073,Down,78.9691044,78.64720371,0.321900683,0.385498983,63.49274129,99.6207457,84.57455874
6/2/16,76.650002,77.75,76.559998,77.300003,77.300003,43458100,0.007954114,Up,78.71231957,78.54741107,0.164908498,0.341380886,45.23296832,32.49052212,75.79417209
6/3/16,77.239998,77.800003,75.709999,76.620003,76.620003,23685700,-0.008796895,Down,78.39042471,78.4046401,-0.01421539,0.270261631,47.27501634,40.20229593,57.43785458
6/6/16,77.110001,78.330002,76.699997,78.059998,78.059998,19166100,0.018793983,Up,78.33958983,78.37911105,-0.039521224,0.20830506,49.96432544,31.60557856,34.7661322
6/7/16,78.190002,78.370003,77.32,77.839996,77.839996,12878000,-0.002818371,Down,78.26272924,78.33917661,-0.076447365,0.151354575,48.46093539,49.8103286,40.53940103
6/8/16,78,78.529999,77.375,77.639999,77.639999,11614100,-0.002569335,Down,78.16692459,78.28738567,-0.120461083,0.096991443,47.87243553,47.0290124,42.81497319
6/9/16,77.389999,78.07,76.779999,77.559998,77.559998,8994400,-0.00103041,Down,78.07355127,78.2335051,-0.159953837,0.045602387,48.13050013,44.50060405,47.11331502
6/10/16,76.43,77.050003,75.760002,75.919998,75.919998,10421100,-0.021144921,Down,77.74223538,78.06213421,-0.319898827,-0.027497856,49.34983761,43.48921289,45.00627645
6/13/16,75.25,76.455002,74.849998,75.449997,75.449997,11300800,-0.00619074,Down,77.38958332,77.86864256,-0.479059241,-0.117810133,44.85128432,22.75595335,36.91525676
6/14/16,76.889999,78.449997,76.75,77.769997,77.769997,22358900,0.030748842,Up,77.4481085,77.86133548,-0.413226981,-0.176893502,44.81157798,16.81409194,27.68641939
6/15/16,78.309998,78.768997,77.510002,78.389999,78.389999,14734800,0.007972252,Up,77.59301473,77.90049574,-0.307481011,-0.203011004,44.69572621,46.14406885,28.57137138
6/16/16,77.839996,78.400002,76.199997,78.269997,78.269997,13570700,-0.001530833,Down,77.69716585,77.92786621,-0.230700356,-0.208548874,58.09744054,49.30362823,37.42059634
6/17/16,78.449997,78.449997,76.480003,77,77,15582600,-0.016225847,Down,77.58990957,77.85913538,-0.269225811,-0.220684262,50.75250777,47.63229142,47.6933295
6/20/16,77.900002,78.790001,77.839996,78.150002,78.150002,9625600,0.014935091,Up,77.67607763,77.88068105,-0.20460342,-0.217468093,40.04476315,29.94431338,42.29341101
6/21/16,78.75,79.080002,78.400002,78.620003,78.620003,8881800,0.006014088,Up,77.82129692,77.93544564,-0.114148721,-0.196804219,39.77682599,46.15388919,41.24349799
6/22/16,79.040001,79.120003,78.209999,78.730003,78.730003,8170900,0.001399135,Up,77.96109786,77.99430174,-0.033203887,-0.164084153,58.71882938,89.12532943,55.07451067
6/23/16,79.160004,79.459999,78.550003,79.139999,79.139999,8279500,0.005207621,Up,78.14246726,78.07916821,0.063299057,-0.118607511,56.45894931,90.86652123,75.38191328
6/24/16,76.830002,77.5,75.43,76.290001,76.290001,18224800,-0.036012106,Down,77.85747245,77.9466373,-0.089164849,-0.112718978,78.43298858,93.05856984,91.01680683
6/27/16,75.800003,75.970001,73.300003,74.230003,74.230003,15131300,-0.027002202,Down,77.29940023,77.67133106,-0.371930828,-0.164561348,38.89308297,31.23650082,71.72053063
6/28/16,75.5,76.599998,75.5,76.279999,76.279999,11266200,0.027616811,Up,77.14256927,77.56826942,-0.425700152,-0.216789109,40.43454519,15.0974124,46.46416102
6/29/16,76.980003,78.480003,76.900002,78.040001,78.040001,11460000,0.023072916,Up,77.28063569,77.6032125,-0.322576812,-0.23794665,46.98424505,48.37658985,31.57016769
6/30/16,78.309998,79.760002,78.279999,79.529999,79.529999,12485300,0.019092747,Up,77.62669158,77.74593743,-0.119245844,-0.214206489,51.66420588,76.94806945,46.80735723
7/1/16,79.120003,80.050003,79.120003,79.650002,79.650002,7271300,0.001508902,Up,77.93797011,77.88697925,0.050990861,-0.161167019,60.84932162,96.43958149,73.9214136
7/5/16,79.040001,79.550003,78.370003,78.970001,78.970001,6845200,-0.008537363,Down,78.09674409,77.96720308,0.129541011,-0.103025413,64.20281806,94.07405926,89.1539034
7/6/16,78.470001,78.82,77.68,78.639999,78.639999,7737600,-0.004178827,Down,78.18032177,78.01703982,0.163281954,-0.049763939,54.67895568,83.99997037,91.50453704
7/7/16,79,79.489998,78.709999,79.349998,79.349998,6795200,0.009028472,Up,78.36027196,78.11577746,0.2444945,0.009087748,51.26549314,79.11105185,85.72836049
7/8/16,78.440002,79.349998,77.800003,78.989998,78.989998,14029100,-0.004536862,Down,78.45715289,78.18053454,0.276618352,0.062593869,54.18799395,89.62955556,84.24685926
7/11/16,79.330002,81.900002,79.239998,81.459999,81.459999,17417500,0.031269794,Up,78.91912921,78.42345783,0.495671383,0.149209372,55.40296063,84.29622222,84.34560988
7/12/16,81.790001,82.879997,81.510002,81.739998,81.739998,15294100,0.003437258,Up,79.35310903,78.66912747,0.683981554,0.256163809,60.36975738,94.88368545,89.60315441
7/13/16,81.830002,81.879997,80.370003,80.57,80.57,10739200,-0.014313653,Down,79.54032302,78.80993285,0.730390178,0.351009082,62.09034521,88.10021175,89.09337314
7/14/16,81.18,82.239998,80.860001,81.739998,81.739998,9361500,0.014521509,Up,79.87873456,79.02697471,0.851759849,0.451159236,55.21216494,75.88728135,86.29039285
7/15/16,81.779999,82.489998,80.964996,81.25,81.25,8919900,-0.005994593,Down,80.08969847,79.19164325,0.898055223,0.540538433,58.27756096,88.10021175,84.02923495
7/18/16,80.599998,82.790001,80.599998,82.650002,82.650002,12113600,0.017230794,Up,80.48359132,79.44781797,1.035773352,0.639585417,64.05234742,82.98540688,82.32429999
7/19/16,82.480003,83.690002,82.050003,82.769997,82.769997,9799400,0.001451845,Up,80.83534604,79.69390531,1.141440736,0.739956481,79.12981545,96.88353532,89.32305132
7/20/16,83.269997,84.699997,83.230003,84.419998,84.419998,13991000,0.019934772,Up,81.38683096,80.04398625,1.342844712,0.860534127,70.64843263,86.4505891,88.7731771
7/21/16,84.709999,85,83.660004,84.18,84.18,10163500,-0.002842905,Down,81.81654927,80.35035764,1.466191637,0.981665629,76.83249391,96.01140855,93.11517766
7/22/16,84,84.5,83.809998,84.489998,84.489998,5988400,0.003682561,Up,82.22784908,80.65699766,1.570851414,1.099502786,69.75853696,88.79781421,90.41993729
7/25/16,84.470001,84.790001,82.610001,83.190002,83.190002,13185900,-0.015386389,Down,82.3758726,80.84462761,1.53124499,1.185851227,77.89467633,93.03275956,92.61399411
7/26/16,82.860001,83.629997,82.629997,83.589996,83.589996,7714700,0.004808198,Up,82.56266082,81.04798823,1.514672583,1.251615498,66.85054194,75.27325137,85.70127505
7/27/16,83.599998,83.639999,83,83.099998,83.099998,11523100,-0.005861922,Down,82.64532808,81.19998896,1.445339119,1.290360222,72.93240527,80.41660295,82.90753796
7/28/16,83.459999,83.489998,82.120003,83.120003,83.120003,7476500,0.000240734,Neutral,82.71835499,81.34221222,1.376142768,1.307516731,66.2562249,73.61107234,76.43364222
7/29/16,83.370003,83.419998,81.945,82.480003,82.480003,8709300,-0.007699711,Down,82.68168545,81.42649302,1.255192433,1.297051872,70.9730577,67.36117453,73.79628327
8/1/16,82.790001,84.800003,82.589996,84.339996,84.339996,13401200,0.022550836,Up,82.93681015,81.64230805,1.294502097,1.296541917,53.97899367,45.57238374,62.18154354
8/2/16,84.339996,84.339996,82.910004,83.800003,83.800003,7691600,-0.006402573,Down,83.06960905,81.80213731,1.267471741,1.290727882,63.1679324,85.74504476,66.22620101
8/3/16,83.300003,83.839996,83.169998,83.669998,83.669998,5365800,-0.001551372,Down,83.16197658,81.94049736,1.221479221,1.276878149,66.0588422,72.72735331,68.01492727
8/4/16,83.75,84.980003,83.690002,84.75,84.75,10714500,0.012907876,Up,83.40628788,82.14860867,1.257679209,1.273038361,58.42168952,69.77269556,76.08169787
8/5/16,85.010002,85.080002,84.440002,84.589996,84.589996,9401700,-0.001887953,Down,83.58839682,82.32945217,1.258944645,1.270219618,68.17206154,94.3181844,78.93941109
8/8/16,84.989998,85.019997,84.300003,85,85,11528200,0.004846956,Up,83.80556654,82.52727053,1.278296008,1.271834896,60.1760099,84.36983453,82.82023816
8/9/16,85.050003,85.629997,84.800003,85.239998,85.239998,15349200,0.002823506,Up,84.0262483,82.72821331,1.298034996,1.277074916,61.71480394,97.4481037,92.04537421
8/10/16,86.010002,87.730003,86.010002,87.330002,87.330002,28195900,0.024519053,Up,84.5345181,83.06908654,1.465431559,1.314746245,53.49541352,89.41657212,90.41150345
8/11/16,92.139999,92.800003,91.260002,91.769997,91.769997,54078300,0.050841577,Up,85.6476687,83.71359843,1.934070273,1.43861105,58.36538804,93.08555242,93.31674275
8/12/16,92.980003,98.349998,92.910004,98.25,98.25,71968300,0.070611346,Up,87.5864889,84.79036892,2.796119986,1.710112837,63.47723787,90.51123247,91.00445234
